sentence,word,ner
331-14,",",O
331-14,da,O
331-14,je,O
331-14,bodoči,O
331-14,ameriški,O
331-14,predsednik,O
331-14,velik,O
331-14,skeptik,O
331-14,",",O
331-14,kar,O
331-14,zadeva,O
331-14,klimatske,O
331-14,spremembe,O
331-14,",",O
331-14,podobno,O
331-14,pa,O
331-14,velja,O
331-14,tudi,O
331-14,za,O
331-14,mnoge,O
331-14,člane,O
331-14,njegove,O
331-14,administracije,O
331-14,.,O
331-15,Že,O
331-15,med,O
331-15,Trumpovo,O
331-15,predsedniško,O
331-15,kampanjo,O
331-15,je,O
331-15,zato,O
331-15,prišlo,O
331-15,do,O
331-15,številnih,O
331-15,protestov,O
331-15,zaradi,O
331-15,njegovih,O
331-15,kontroverznih,O
331-15,izjav,O
331-15,.,O
331-16,Mnogi,O
331-16,pomembni,O
331-16,člani,O
331-16,znanstvene,O
331-16,skupnosti,O
331-16,",",O
331-16,med,O
331-16,njimi,O
331-16,tudi,O
331-16,nekdanji,O
331-16,podpredsednik,O
331-16,Združenih,O
331-16,držav,O
331-16,Amerike,O
331-16,Al,B-PER
331-16,Gore,I-PER
331-16,in,O
331-16,Bill,B-PER
331-16,Nye,I-PER
331-16,",",O
331-16,so,O
331-16,Trumpa,O
331-16,že,O
331-16,seznanili,O
331-16,s,O
331-16,svojim,O
331-16,mnenjem,O
331-16,glede,O
331-16,podnebnih,O
331-16,sprememb,O
331-16,.,O
331-17,Nye,O
331-17,je,O
331-17,tako,O
331-17,opozoril,O
331-17,",",O
331-17,da,O
331-17,bodo,O
331-17,morali,O
331-17,politiki,O
331-17,slej,O
331-17,ali,O
331-17,prej,O
331-17,tudi,O
331-17,ukrepati,O
331-17,in,O
331-17,da,O
331-17,zgolj,O
331-17,to,O
331-17,",",O
331-17,da,O
331-17,priznajo,O
331-17,podnebne,O
331-17,spremembe,O
331-17,kot,O
331-17,neizpodbitno,O
331-17,dejstvo,O
331-17,",",O
331-17,ne,O
331-17,bo,O
331-17,več,O
331-17,dovolj,O
331-17,.,O
332-0,PRESSek,O
332-0,tedna,O
332-0,:,O
332-0,Donald,B-PER
332-0,Trump,B-PER
332-0,Torek,O
332-0,ob,O
332-0,petih,O
332-1,Velik,O
332-1,spekter,O
332-1,",",O
332-1,če,O
332-1,ne,O
332-1,celo,O
332-1,večinski,O
332-1,del,O
332-1,totedenskih,O
332-1,novic,O
332-1,",",O
332-1,so,O
332-1,zaznamovale,O
332-1,ameriške,O
332-1,predsedniške,O
332-1,volitve,O
332-1,",",O
332-1,ki,O
332-1,so,O
332-1,presenetile,O
332-1,z,O
332-1,zmago,O
332-1,republikanskega,O
332-1,kandidata,O
332-1,Donalda,O
332-1,Trumpa,O
332-1,.,O
332-2,Burna,O
332-2,kampanja,O
332-2,in,O
332-2,neusmiljen,O
332-2,boj,O
332-2,med,O
332-2,Donaldom,B-PER
332-2,Trumpom,I-PER
332-2,in,O
332-2,demokratsko,O
332-2,kandidatko,O
332-2,Hillary,B-PER
332-2,Clinton,I-PER
332-2,je,O
332-2,postregla,O
332-2,z,O
332-2,mnogimi,O
332-2,škandali,O
332-2,",",O
332-2,širokim,O
332-2,naborom,O
332-2,udarcev,O
332-2,pod,O
332-2,pasom,O
332-2,",",O
332-2,predvsem,O
332-2,pa,O
332-2,z,O
332-2,grobim,O
332-2,spoznanjem,O
332-2,",",O
332-2,da,O
332-2,nihče,O
332-2,od,O
332-2,kandidatov,O
332-2,ni,O
332-2,optimalna,O
332-2,izbira,O
332-2,za,O
332-2,prebivalce,O
332-2,Združenih,B-LOC
332-2,držav,I-LOC
332-2,Amerike,I-LOC
332-2,(,O
332-2,ZDA,B-LOC
332-2,),O
332-2,.,O
332-3,Trump,O
332-3,se,O
332-3,je,O
332-3,na,O
332-3,eni,O
332-3,strani,O
332-3,s,O
332-3,svojo,O
332-3,rasistično,O
332-3,retoriko,O
332-3,grobo,O
332-3,izživljal,O
332-3,nad,O
332-3,manjšinami,O
332-3,",",O
332-3,na,O
332-3,drugi,O
332-3,strani,O
332-3,pa,O
332-3,je,O
332-3,tabor,O
332-3,Clintonove,B-PER
332-3,pretresala,O
332-3,afera,O
332-3,z,O
332-3,e-poštnimi,O
332-3,sporočili,O
332-3,",",O
332-3,v,O
332-3,stališčih,O
332-3,Clintonove,O
332-3,pa,O
332-3,je,O
332-3,bilo,O
332-3,zaznati,O
332-3,naklonjenost,O
332-3,zaostritve,O
332-3,odnosov,O
332-3,med,O
332-3,ZDA,O
332-3,in,O
332-3,Rusijo,B-LOC
332-3,.,O
332-4,Največji,O
332-4,madež,O
332-4,na,O
332-4,njeni,O
332-4,politični,O
332-4,ambiciji,O
332-4,pa,O
332-4,so,O
332-4,predstavljali,O
332-4,očitki,O
332-4,",",O
332-4,da,O
332-4,je,O
332-4,le,O
332-4,lutka,O
332-4,v,O
332-4,rokah,O
332-4,bankirjev,O
332-4,in,O
332-4,kapitala,O
332-4,.,O
332-5,Kljub,O
332-5,napovedim,O
332-5,medijev,O
332-5,in,O
332-5,težnji,O
332-5,po,O
332-5,zmagi,O
332-5,Hillary,O
332-5,Clinton,O
332-5,",",O
332-5,so,O
332-5,elektorski,O
332-5,glasovi,O
332-5,odločili,O
332-5,v,O
332-5,prid,O
332-5,Donalda,O
332-5,Trumpa,O
332-5,",",O
332-5,kar,O
332-5,je,O
332-5,v,O
332-5,ZDA,O
332-5,vzbudilo,O
332-5,vale,O
332-5,protestov,O
332-5,",",O
332-5,povečala,O
332-5,se,O
332-5,je,O
332-5,tudi,O
332-5,sovražno,O
332-5,nastrojena,O
332-5,retorika,O
332-5,",",O
332-5,okrepila,O
332-5,so,O
332-5,se,O
332-5,tako,O
332-5,skrajno,O
332-5,levičarska,O
332-5,",",O
332-5,kot,O
332-5,tudi,O
332-5,desničarska,O
332-5,gibanja,O
332-5,",",O
332-5,ki,O
332-5,v,O
332-5,ameriško,O
332-5,družbo,O
332-5,vnašata,O
332-5,veliko,O
332-5,več,O
332-5,razkola,O
332-5,",",O
332-5,kot,O
332-5,ga,O
332-5,je,O
332-5,bilo,O
332-5,v,O
332-5,času,O
332-5,poteka,O
332-5,kampanje,O
332-5,.,O
332-6,Ravno,O
332-6,porast,O
332-6,sovražnega,O
332-6,govora,O
332-6,in,O
332-6,s,O
332-6,sovražno,O
332-6,retoriko,O
332-6,nastrojenega,O
332-6,zločina,O
332-6,",",O
332-6,po,O
332-6,nekaterih,O
332-6,analizah,O
332-6,presega,O
332-6,nivo,O
332-6,tistega,O
332-6,",",O
332-6,ki,O
332-6,smo,O
332-6,mu,O
332-6,bili,O
332-6,priča,O
332-6,po,O
332-6,terorističnih,O
332-6,napadih,O
332-6,Ob,O
332-6,izvolitvi,O
332-6,bo,O
332-6,",",O
332-6,kot,O
332-6,je,O
332-6,tradicija,O
332-6,",",O
332-6,Trump,O
332-6,poleg,O
332-6,predsedniškega,O
332-6,stolčka,O
332-6,prevzel,O
332-6,tudi,O
332-6,vse,O
332-6,državne,O
332-6,skrivnosti,O
332-6,",",O
332-6,dobil,O
332-6,podatke,O
332-6,o,O
332-6,tajnih,O
332-6,operacijah,O
332-6,",",O
332-6,jedrskem,O
332-6,orožju,O
332-6,",",O
332-6,obveščevalni,O
332-6,službi,O
332-6,in,O
332-6,dejavnosti,O
332-6,vseh,O
332-6,varnostnih,O
332-6,služb,O
332-6,.,O
332-7,S,O
332-7,tem,O
332-7,pa,O
332-7,pride,O
332-7,tudi,O
332-7,odgovornost,O
332-7,in,O
332-7,tehten,O
332-7,razmislek,O
332-7,",",O
332-7,saj,O
332-7,predsednik,O
332-7,hkrati,O
332-7,s,O
332-7,podatki,O
332-7,prejme,O
332-7,moč,O
332-7,",",O
332-7,da,O
332-7,kakšne,O
332-7,operacije,O
332-7,prekliče,O
332-7,",",O
332-7,lahko,O
332-7,pa,O
332-7,tudi,O
332-7,kakšno,O
332-7,doda,O
332-7,.,O
332-8,V,O
332-8,svoje,O
332-8,roke,O
332-8,dobi,O
332-8,tudi,O
332-8,varnostne,O
332-8,službe,O
332-8,",",O
332-8,ki,O
332-8,mu,O
332-8,služijo,O
332-8,ne,O
332-8,da,O
332-8,bi,O
332-8,ob,O
332-8,tem,O
332-8,potreboval,O
332-8,odobritve,O
332-8,s,O
332-8,strani,O
332-8,kongresa,O
332-8,.,O
332-9,Kaj,O
332-9,to,O
332-9,pomeni,O
332-9,ravno,O
332-9,v,O
332-9,primeru,O
332-9,novoizvoljenega,O
332-9,predsednika,O
332-9,",",O
332-9,njegovega,O
332-9,pomanjkanja,O
332-9,političnih,O
332-9,izkušenj,O
332-9,",",O
332-9,poznavanja,O
332-9,diplomacije,O
332-9,",",O
332-9,kot,O
332-9,tudi,O
332-9,njegovih,O
332-9,osebnih,O
332-9,stališč,O
332-9,do,O
332-9,aktualnih,O
332-9,problematik,O
332-9,v,O
332-9,relaciji,O
332-9,s,O
332-9,pridobljenimi,O
332-9,informacijami,O
332-9,.,O
332-10,Glede,O
332-10,na,O
332-10,pomembnost,O
332-10,informacij,O
332-10,in,O
332-10,Trumpove,B-PER
332-10,agresivne,O
332-10,retorike,O
332-10,v,O
332-10,politični,O
332-10,kampanji,O
332-10,se,O
332-10,nam,O
332-10,poraja,O
332-10,skrb,O
332-10,",",O
332-10,saj,O
332-10,lahko,O
332-10,negativne,O
332-10,posledice,O
332-10,vplivajo,O
332-10,na,O
332-10,celoten,O
332-10,svet,O
332-10,",",O
332-10,Skrb,O
332-10,vzbujajoča,O
332-10,kampanjska,O
332-10,retorika,O
332-10,vnaša,O
332-10,dvom,O
332-10,in,O
332-10,pričakovanja,O
332-10,tudi,O
332-10,med,O
332-10,manjšine,O
332-10,",",O
332-10,ki,O
332-10,jih,O
332-10,je,O
332-10,Trump,O
332-10,v,O
332-10,svojih,O
332-10,govorih,O
332-10,najbolj,O
332-10,napadal,O
332-10,.,O
332-11,Grožnja,O
332-11,z,O
332-11,gradnjo,O
332-11,zidu,O
332-11,na,O
332-11,meji,O
332-11,z,O
332-11,Mehiko,B-LOC
332-11,",",O
332-11,izgon,O
332-11,in,O
332-11,prepoved,O
332-11,vstopa,O
332-11,vsem,O
332-11,muslimanom,O
332-11,ipd.,O
332-11,nedvomno,O
332-11,predstavlja,O
332-11,predmet,O
332-11,pričakovanj,O
332-11,",",O
332-11,kako,O
332-11,bo,O
332-11,kot,O
332-11,predsednik,O
332-11,ukrepal,O
332-11,na,O
332-11,tem,O
332-11,področju,O
332-11,.,O
332-12,V,O
332-12,svoji,O
332-12,retoriki,O
332-12,Trump,O
332-12,še,O
332-12,vedno,O
332-12,vztraja,O
332-12,pri,O
332-12,gradnji,O
332-12,zidu,O
332-12,in,O
332-12,izgonu,O
332-12,nelegalnih,O
332-12,priseljencev,O
332-12,",",O
332-12,vendar,O
332-12,je,O
332-12,v,O
332-12,intervjuju,O
332-12,že,O
332-12,dodal,O
332-12,kanček,O
332-12,spravljivega,O
332-12,tona,O
332-12,",",O
332-12,ki,O
332-12,pa,O
332-12,ni,O
332-12,nič,O
332-12,manj,O
332-12,strašljiv,O
332-12,.,O
332-13,Zid,O
332-13,vseeno,O
332-13,ostaja,O
332-13,",",O
332-13,vendar,O
332-13,ga,O
332-13,lahko,O
332-13,na,O
332-13,manj,O
332-13,kritičnih,O
332-13,delih,O
332-13,zamenja,O
332-13,ograja,O
332-13,",",O
332-13,med,O
332-13,ljudi,O
332-13,",",O
332-13,ki,O
332-13,jih,O
332-13,želi,O
332-13,deportirati,O
332-13,pa,O
332-13,spadajo,O
332-13,priseljenci,O
332-13,",",O
332-13,ki,O
332-13,so,O
332-13,bili,O
332-13,že,O
332-13,obsojeni,O
332-13,zaradi,O
332-13,kriminalnega,O
332-13,dejanja,O
332-13,.,O
332-14,Ob,O
332-14,grožnjah,O
332-14,manjšinam,O
332-14,se,O
332-14,za,O
332-14,svoje,O
332-14,pravice,O
332-14,boji,O
332-14,tudi,O
332-14,LGBTQ,O
332-14,skupnost,O
332-14,",",O
332-14,četudi,O
332-14,je,O
332-14,Trump,O
332-14,v,O
332-14,svoji,O
332-14,kampanji,O
332-14,ni,O
332-14,direktno,O
332-14,izpostavljal,O
332-14,",",O
332-14,v,O
332-14,nekih,O
332-14,trenutkih,O
332-14,je,O
332-14,kazal,O
332-14,celo,O
332-14,delno,O
332-14,podporo,O
332-14,",",O
332-14,vendar,O
332-14,ravno,O
332-14,večinska,O
332-14,prisotnost,O
332-14,republikanske,O
332-14,stranke,O
332-14,v,O
332-14,senatu,O
332-14,in,O
332-14,vrhovnem,O
332-14,sodišču,O
332-14,lahko,O
332-14,pomeni,O
332-14,velik,O
332-14,korak,O
332-14,nazaj,O
332-14,pri,O
332-14,doseganju,O
332-14,enakih,O
332-14,pravic,O
332-14,",",O
332-14,predvsem,O
332-14,pri,O
332-14,zakonih,O
332-14,",",O
332-14,ki,O
332-14,prepovedujejo,O
332-15,Ostre,O
332-15,napade,O
332-15,v,O
332-15,predsedniški,O
332-15,kampanji,O
332-15,je,O
332-15,prejela,O
332-15,tudi,O
332-15,Obamova,B-PER
332-15,zdravstvena,O
332-15,reforma,O
332-15,Obamacare,B-MISC
332-15,",",O
332-15,ki,O
332-15,ji,O
332-15,je,O
332-15,Trump,O
332-15,grozil,O
332-15,s,O
332-15,popolno,O
332-15,ukinitvijo,O
332-15,",",O
332-15,vendar,O
332-15,je,O
332-15,po,O
332-15,srečanju,O
332-15,in,O
332-15,pogovorom,O
332-15,za,O
332-15,zaprtimi,O
332-15,vrati,O
332-15,z,O
332-15,Obamo,O
332-15,ponovno,O
332-15,stopila,O
332-15,v,O
332-15,ospredje,O
332-15,spravljiva,O
332-15,retorika,O
332-15,",",O
332-15,ki,O
332-15,nas,O
332-15,je,O
332-15,presenetila,O
332-15,že,O
332-15,v,O
332-15,pozdravnem,O
332-15,nagovoru,O
332-15,ob,O
332-15,izvolitvi,O
332-15,.,O
332-16,Tokrat,O
332-16,je,O
332-16,novoizvoljeni,O
332-16,predsedniški,O
332-16,kandidat,O
332-16,izpostavil,O
332-16,možnost,O
332-16,dopolnjevanja,O
332-16,in,O
332-16,reformiranja,O
332-16,",",O
332-16,bolj,O
332-16,kot,O
332-16,popolnega,O
332-16,umika,O
332-16,.,O
332-17,Z,O
332-17,Obamacare,O
332-17,se,O
332-17,je,O
332-17,Trump,O
332-17,sicer,O
332-17,podrobneje,O
332-17,seznanil,O
332-17,šele,O
332-17,kasneje,O
332-17,",",O
332-17,ko,O
332-17,je,O
332-17,javno,O
332-17,priznal,O
332-17,",",O
332-17,da,O
332-17,je,O
332-17,reformo,O
332-17,malo,O
332-17,“,O
332-17,pogooglal,O
332-17,”,O
332-17,in,O
332-17,da,O
332-17,sploh,O
332-17,ni,O
332-17,tako,O
332-17,slaba,O
332-17,.,O
332-18,Toliko,O
332-18,o,O
332-18,dobri,O
332-18,obveščenosti,O
332-18,.,O
332-19,Ne,O
332-19,glede,O
332-19,na,O
332-19,kontroverzen,O
332-19,rezultat,O
332-19,volitev,O
332-19,",",O
332-19,zmaga,O
332-19,Donalda,O
332-19,Trumpa,O
332-19,in,O
332-19,ognjen,O
332-19,odziv,O
332-19,tako,O
332-19,nasprotnikov,O
332-19,",",O
332-19,kot,O
332-19,tudi,O
332-19,podpornikov,O
332-19,predstavlja,O
332-19,veliko,O
332-19,uganko,O
332-19,na,O
332-19,političnem,O
332-19,parketu,O
332-19,.,O
332-20,V,O
332-20,zadnjem,O
332-20,tednu,O
332-20,se,O
332-20,je,O
332-20,ob,O
332-20,tolikih,O
332-20,člankih,O
332-20,",",O
332-20,reportažah,O
332-20,",",O
332-20,predvidevanjih,O
332-20,in,O
332-20,analizah,O
332-20,odprlo,O
332-20,veliko,O
332-20,več,O
332-20,vprašanj,O
332-20,kot,O
332-20,smo,O
332-20,dobili,O
332-20,odgovorov,O
332-20,nanje,O
332-20,.,O
332-21,In,O
332-21,ravno,O
332-21,dejstvo,O
332-21,",",O
332-21,da,O
332-21,ne,O
332-21,vemo,O
332-21,",",O
332-21,kaj,O
332-21,od,O
332-21,Trumpa,O
332-21,pričakovati,O
332-21,",",O
332-21,pri,O
332-21,ljudeh,O
332-21,vzbuja,O
332-21,strah,O
332-21,in,O
332-21,skrb,O
332-21,.,O
332-22,Kot,O
332-22,je,O
332-22,opozoril,O
332-22,že,O
332-22,Bernie,B-PER
332-22,Sanders,I-PER
332-22,",",O
332-22,bodo,O
332-22,najbolj,O
332-22,na,O
332-22,udaru,O
332-22,manjšine,O
332-22,.,O
332-23,Nekateri,O
332-23,se,O
332-23,sicer,O
332-23,tolažijo,O
332-23,z,O
332-23,dejstvom,O
332-23,",",O
332-23,da,O
332-23,moramo,O
332-23,v,O
332-23,zakup,O
332-23,vzeti,O
332-23,to,O
332-23,",",O
332-23,da,O
332-23,predsednik,O
332-23,nima,O
332-23,neomejenih,O
332-23,pooblastil,O
332-23,",",O
332-23,da,O
332-23,bi,O
332-23,lahko,O
332-23,počel,O
332-23,prav,O
332-23,vse,O
332-23,",",O
332-23,kar,O
332-23,ga,O
332-23,je,O
332-23,volja,O
332-23,.,O
332-24,A,O
332-24,ne,O
332-24,glede,O
332-24,na,O
332-24,omejitve,O
332-24,",",O
332-24,je,O
332-24,na,O
332-24,čelo,O
332-24,svetovne,O
332-24,velesile,O
332-24,stopil,O
332-24,človek,O
332-24,",",O
332-24,ki,O
332-24,se,O
332-24,ne,O
332-24,ozira,O
332-24,na,O
332-24,človekove,O
332-24,pravice,O
332-24,in,O
332-24,politično,O
332-24,korektnost,O
332-24,.,O
332-25,Predsednik,O
332-25,najmočnejše,O
332-25,države,O
332-25,na,O
332-25,svetu,O
332-25,je,O
332-25,postal,O
332-25,človek,O
332-25,",",O
332-25,ki,O
332-25,se,O
332-25,še,O
332-25,predobro,O
332-25,zaveda,O
332-25,svoje,O
332-25,lastne,O
332-25,privilegiranosti,O
332-25,in,O
332-25,zaradi,O
332-25,svojega,O
332-25,finančnega,O
332-25,statusa,O
332-25,tudi,O
332-25,fiktivne,O
332-25,superiornosti,O
332-25,.,O
332-26,Da,O
332-26,Trump,O
332-26,ni,O
332-26,del,O
332-26,esteblišmenta,O
332-26,",",O
332-26,kot,O
332-26,trdijo,O
332-26,mnogi,O
332-26,",",O
332-26,je,O
332-26,neumnost,O
332-26,.,O
332-27,Je,O
332-27,milijarder,O
332-27,in,O
332-27,poslovnež,O
332-27,s,O
332-27,številnimi,O
332-27,vplivnimi,O
332-27,prijatelji,O
332-27,.,O
332-28,Zelo,O
332-28,zgodovorno,O
332-28,je,O
332-28,že,O
332-28,dejstvo,O
332-28,",",O
332-28,da,O
332-28,sta,O
332-28,bila,O
332-28,na,O
332-28,njegovi,O
332-28,poroki,O
332-28,gosta,O
332-28,tudi,O
332-28,zakonca,B-PER
332-28,Clinton,I-PER
332-28,.,O
332-29,Ja,O
332-29,",",O
332-29,to,O
332-29,je,O
332-29,novi,O
332-29,(,O
332-29,vsaj,O
332-29,na,O
332-29,papirju,O
332-29,),O
332-29,najvplivnejši,O
332-29,človek,O
332-29,na,O
332-29,svetu,O
332-29,.,O
334-0,Ekipa24.si,B-ORG
334-0,-,O
334-0,Donald,B-PER
334-0,Trump,B-PER
334-0,podpira,O
334-0,kandidaturo,O
334-0,LA-ja,B-LOC
334-0,za,O
334-0,OI,B-MISC
334-0,2024,I-MISC
334-1,Novi,O
334-1,ameriški,O
334-1,predsednik,O
334-1,Donald,O
334-1,Trump,O
334-1,je,O
334-1,podprl,O
334-1,kandidaturo,O
334-1,Los,B-LOC
334-1,Angelesa,I-LOC
334-1,za,O
334-1,gostitelja,O
334-1,poletnih,O
334-1,olimpijskih,O
334-1,iger,O
334-1,leta,O
334-1,2024,O
334-1,",",O
334-1,so,O
334-1,danes,O
334-1,sporočili,O
334-1,iz,O
334-1,županove,O
334-1,pisarne,O
334-1,.,O
334-2,Republikanski,O
334-2,milijarder,O
334-2,je,O
334-2,opravil,O
334-2,telefonski,O
334-2,pogovor,O
334-2,z,O
334-2,županom,O
334-2,LA-ja,O
334-2,Ericom,B-PER
334-2,Garcettijem,I-PER
334-2,in,O
334-2,imela,O
334-2,sta,O
334-2,"""",O
334-2,ploden,O
334-2,pogovor,O
334-2,"""",O
334-2,.,O
334-3,Med,O
334-3,pogovorom,O
334-3,je,O
334-3,Trump,O
334-3,",",O
334-3,ki,O
334-3,bo,O
334-3,20.,O
334-3,januarja,O
334-3,nasledil,O
334-3,demokratskega,O
334-3,predsednika,O
334-3,ZDA,B-LOC
334-3,Baracka,B-PER
334-3,Obamo,I-PER
334-3,",",O
334-3,kandidaturi,O
334-3,namenil,O
334-3,polno,O
334-3,podporo,O
334-3,.,O
334-4,Los,O
334-4,Angeles,O
334-4,je,O
334-4,že,O
334-4,dvakrat,O
334-4,gostil,O
334-4,poletne,O
334-4,olimpijske,O
334-4,igre,O
334-4,-,O
334-4,leta,O
334-4,1932,O
334-4,in,O
334-4,1984,O
334-4,",",O
334-4,za,O
334-4,organizacijo,O
334-4,iger,O
334-4,2024,O
334-4,pa,O
334-4,se,O
334-4,bo,O
334-4,pomeril,O
334-4,s,O
334-4,Parizom,B-LOC
334-4,in,O
334-4,Budimpešto,B-LOC
334-4,.,O
334-5,Mednarodni,B-ORG
334-5,olimpijski,I-ORG
334-5,komite,I-ORG
334-5,(,O
334-5,Mok,B-ORG
334-5,),O
334-5,bo,O
334-5,organizatorja,O
334-5,iger,O
334-5,2024,O
334-5,izbral,O
334-5,17.,O
334-5,septembra,O
334-5,2017,O
334-5,v,O
334-5,perujskem,O
334-5,glavnem,O
334-5,mestu,O
334-5,Limi.,B-LOC
334-6,Veliko,O
334-6,opazovalcev,O
334-6,olimpijskih,O
334-6,iger,O
334-6,sicer,O
334-6,vidi,O
334-6,izvolitev,O
334-6,Trumpa,O
334-6,za,O
334-6,predsednika,O
334-6,ZDA,O
334-6,kot,O
334-6,slabo,O
334-6,novico,O
334-6,za,O
334-6,kandidaturo,O
334-6,Los,O
334-6,Angelesa,O
334-6,",",O
334-6,zlasti,O
334-6,zaradi,O
334-6,Trumpovih,B-PER
334-6,kontroverznih,O
334-6,",",O
334-6,tudi,O
334-6,rasističnih,O
334-6,",",O
334-6,seksističnih,O
334-6,in,O
334-6,protimuslimanskih,O
334-6,izjav,O
334-6,.,O
334-7,Avgusta,O
334-7,",",O
334-7,ko,O
334-7,so,O
334-7,se,O
334-7,Trumpove,B-PER
334-7,možnosti,O
334-7,",",O
334-7,da,O
334-7,se,O
334-7,bi,O
334-7,povzpel,O
334-7,na,O
334-7,predsedniški,O
334-7,stolček,O
334-7,ZDA,O
334-7,",",O
334-7,zdele,O
334-7,skoraj,O
334-7,neznatne,O
334-7,",",O
334-7,je,O
334-7,Garcetti,B-PER
334-7,javno,O
334-7,opozoril,O
334-7,",",O
334-7,da,O
334-7,bi,O
334-7,njegova,O
334-7,morebitna,O
334-7,zmaga,O
334-7,precej,O
334-7,zmanjšala,O
334-7,možnosti,O
334-7,",",O
334-7,da,O
334-7,bi,O
334-7,Mok,O
334-7,izbral,O
334-7,Los,O
334-7,Angeles,O
334-7,za,O
334-7,gostitelja,O
334-7,OI,O
334-7,.,O
335-0,Donald,B-PER
335-0,Trump,B-PER
335-0,napovedal,O
335-0,vojno,O
335-0,vsem,O
335-0,republikancem,O
335-0,",",O
335-0,ki,O
335-0,ga,O
335-0,ne,O
335-0,podpirajo,O
335-0,|,O
335-0,Politikis,B-ORG
335-1,Republikanski,O
335-1,predsedniški,O
335-1,kandidat,O
335-1,Donald,O
335-1,Trump,O
335-1,je,O
335-1,v,O
335-1,torek,O
335-1,napovedal,O
335-1,vojno,O
335-1,vsem,O
335-1,republikancem,O
335-1,",",O
335-1,ki,O
335-1,ga,O
335-1,ne,O
335-1,podpirajo,O
335-1,",",O
335-1,na,O
335-1,čelu,O
335-1,s,O
335-1,predsednikom,O
335-1,predstavniškega,O
335-1,doma,O
335-1,kongresa,O
335-1,Paulom,B-PER
335-1,Ryanom,I-PER
335-1,in,O
335-1,senatorjem,O
335-1,iz,O
335-1,Arizone,B-LOC
335-1,Johnom,B-PER
335-1,McCainom,B-PER
335-1,",",O
335-1,za,O
335-1,katerega,O
335-1,je,O
335-1,dejal,O
335-1,",",O
335-1,da,O
335-1,ima,O
335-1,najbolj,O
335-1,umazana,O
335-1,usta,O
335-1,v,O
335-1,senatu,O
335-1,.,O
335-2,Po,O
335-2,petkovi,O
335-2,objavi,O
335-2,videoposnetka,O
335-2,iz,O
335-2,leta,O
335-2,2005,O
335-2,",",O
335-2,na,O
335-2,katerem,O
335-2,se,O
335-2,Trump,O
335-2,hvali,O
335-2,",",O
335-2,da,O
335-2,lahko,O
335-2,z,O
335-2,ženskami,O
335-2,počne,O
335-2,",",O
335-2,kar,O
335-2,hoče,O
335-2,",",O
335-2,in,O
335-2,jih,O
335-2,celo,O
335-2,grabi,O
335-2,za,O
335-2,spolovila,O
335-2,",",O
335-2,mu,O
335-2,je,O
335-2,doslej,O
335-2,odvzelo,O
335-2,podporo,O
335-2,okrog,O
335-2,40,O
335-2,zveznih,O
335-2,senatorjev,O
335-2,in,O
335-2,kongresnikov,O
335-2,.,O
335-3,Od,O
335-3,tega,O
335-3,ga,O
335-3,30,O
335-3,naravnost,O
335-3,poziva,O
335-3,",",O
335-3,naj,O
335-3,odstopi,O
335-3,od,O
335-3,tekme,O
335-3,.,O
335-4,Paul,B-PER
335-4,Ryan,B-PER
335-4,ni,O
335-4,šel,O
335-4,tako,O
335-4,daleč,O
335-4,",",O
335-4,vendar,O
335-4,pa,O
335-4,je,O
335-4,kolegom,O
335-4,povedal,O
335-4,",",O
335-4,da,O
335-4,Trumpa,O
335-4,ne,O
335-4,bo,O
335-4,več,O
335-4,zagovarjal,O
335-4,ali,O
335-4,imel,O
335-4,z,O
335-4,njim,O
335-4,skupnih,O
335-4,nastopov,O
335-4,",",O
335-4,ampak,O
335-4,se,O
335-4,bo,O
335-4,posvetil,O
335-4,ohranitvi,O
335-4,republikanske,O
335-4,večine,O
335-4,v,O
335-4,predstavniškem,O
335-4,domu,O
335-4,kongresa,O
335-4,",",O
335-4,da,O
335-4,demokratka,O
335-4,Hillary,B-PER
335-4,Clinton,I-PER
335-4,ne,O
335-4,bo,O
335-4,imela,O
335-4,bianco,O
335-4,menice,O
335-4,.,O
335-5,Ryan,O
335-5,torej,O
335-5,meni,O
335-5,",",O
335-5,da,O
335-5,bo,O
335-5,na,O
335-5,volitvah,O
335-5,zmagala,O
335-5,Clintonova,B-PER
335-5,.,O
335-6,Na,O
335-6,nedeljskem,O
335-6,soočenju,O
335-6,kandidatov,O
335-6,v,O
335-6,St.,B-LOC
335-6,Louisu,I-LOC
335-6,je,O
335-6,bila,O
335-6,zelo,O
335-6,očitna,O
335-6,odsotnost,O
335-6,guvernerja,O
335-6,New,B-LOC
335-6,Jerseyja,I-LOC
335-6,Chrisa,B-PER
335-6,Christieja,B-PER
335-6,",",O
335-6,ki,O
335-6,Trumpa,O
335-6,še,O
335-6,vedno,O
335-6,podpira,O
335-6,za,O
335-6,predsednika,O
335-6,",",O
335-6,vendar,O
335-6,pa,O
335-6,je,O
335-6,očitno,O
335-6,prišlo,O
335-6,do,O
335-6,hudih,O
335-6,besed,O
335-6,v,O
335-6,petek,O
335-6,.,O
335-7,Christie,O
335-7,je,O
335-7,za,O
335-7,newyorški,O
335-7,radio,O
335-7,povedal,O
335-7,",",O
335-7,da,O
335-7,je,O
335-7,bil,O
335-7,v,O
335-7,petek,O
335-7,skupaj,O
335-7,s,O
335-7,Trumpom,B-PER
335-7,in,O
335-7,je,O
335-7,videl,O
335-7,",",O
335-7,kako,O
335-7,zelo,O
335-7,mu,O
335-7,je,O
335-7,nerodno,O
335-7,zaradi,O
335-7,videa,O
